Order Number,Plant Code,GL Exp Code,Part Number,Description part,Customer,Customer Type,Qty Ordered,Qty Shipped,Date Required,Date Shipped,Week Number,Month,% Filled, Status,%OTIF,Cause Description,Notes
1380068,10,FC8,329010040,PEDESTAL 329 WHT,FAGER R F CO,WHOLESALE,2,2,6/15/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379902,10,FC1,160010007,TANK 160 WHT,"LARSON, J H ELECTRICAL",WHOLESALE,36,36,6/13/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379590,10,FC1,041350017,CTK PRO-FIT 2 EL WHT 1.28,TRUSERV CORP,RETAIL,2,2,6/6/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379994,10,FC8,329010040,PEDESTAL 329 WHT,RUNDLE SPENCE MFG CO,WHOLESALE,1,1,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380068,10,FC1,376010000,TANK 376 SUMMIT PRO WH,FAGER R F CO,WHOLESALE,36,36,6/15/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380068,10,FC1,388010500,"BOWL 388 RF 16 3/4"" HT BONE",FAGER R F CO,WHOLESALE,1,1,6/15/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380068,10,FC1,377010000,TANK 377 SUMMIT PRO 1.28 WH,FAGER R F CO,WHOLESALE,7,7,6/15/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380058,10,FC1,135010007,BOWL 135 EL WHT,CAROLINA PLUMBING SUPPLY,WHOLESALE,288,288,6/15/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380068,10,FC1,386014300,TANK 386 BISC,FAGER R F CO,WHOLESALE,6,6,6/15/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379994,10,FC1,267410070,"LAV 267 4"" WHT",RUNDLE SPENCE MFG CO,WHOLESALE,2,2,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379729,10,FC1,137210040,BOWL 137 EL ADA WHT,WSS - RICHMOND RDC 942,WHOLESALE,180,180,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380077,10,FC1,272410070,"LAV 272 4"" WHT",EASTWAY SUPPLIES INC,WHOLESALE,12,12,6/15/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379902,10,FC1,130010507,BOWL 130 RD BONE,"LARSON, J H ELECTRICAL",WHOLESALE,1,1,6/13/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379729,10,FC1,382010000,BOWL 382 EL WHT,WSS - RICHMOND RDC 942,WHOLESALE,2,2,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379994,10,FC1,161310001,"LAV 1613NS 4"" WHT",RUNDLE SPENCE MFG CO,WHOLESALE,1,1,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379754,10,FC1,L51300017,CTK LWS ALTO RD WH 1.28,LOWE'S PRO SUPPLY,WHOLESALE,60,60,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380000,10,FC1,011710510,"BOWL 117 RF 16-1/2"" HT BONE",MONTGOMERY PLUMBING SUPPLY,WHOLESALE,1,1,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379780,10,FC1,272410070,"LAV 272 4"" WHT",PLUMBING DISTRIBUTORS INC,WHOLESALE,18,18,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379729,10,FC8,106010000,TANK 106 BARRETT WHT,WSS - RICHMOND RDC 942,WHOLESALE,1,1,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380068,10,FC1,290010070,PEDESTAL 293 WHT,FAGER R F CO,WHOLESALE,3,3,6/15/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380058,10,FC1,137210040,BOWL 137 EL ADA WHT,CAROLINA PLUMBING SUPPLY,WHOLESALE,198,198,6/15/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379749,10,FC1,000600000,LID 160 WHT,MID-STATE SUPPLY,WHOLESALE,1,1,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379729,10,FC1,338610007,TANK 3386 SUMMIT DUAL WHT,WSS - RICHMOND RDC 942,WHOLESALE,7,7,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380000,10,FC1,273010070,PEDESTAL 273 WHT,MONTGOMERY PLUMBING SUPPLY,WHOLESALE,8,8,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379749,10,FC8,295100000,LAV 295 1H AVA DROP IN WHT,MID-STATE SUPPLY,WHOLESALE,1,1,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379749,10,FC1,386010500,TANK 386 BONE,MID-STATE SUPPLY,WHOLESALE,3,3,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379780,10,FC1,317310000,TANK 3173 CTL WHT 1.28,PLUMBING DISTRIBUTORS INC,WHOLESALE,144,144,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379294,10,FC1,L59880017,CTK LWS VANQ EL ADA WH 1.28,SEABOARD INTERNATIONAL FOREST,WHOLESALE,208,208,6/6/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380058,10,FC1,013910000,"BOWL 139NS EL ADA 10"" WHT",CAROLINA PLUMBING SUPPLY,WHOLESALE,18,18,6/15/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379588,10,FC1,011710017,CTK PRO-FIT 4 RF ADA WHT,TRUSERV CORP,RETAIL,1,1,6/6/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379994,10,FC1,385010000,"BOWL 385 ADA 10"" WHT",RUNDLE SPENCE MFG CO,WHOLESALE,1,1,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379994,10,FC1,131900001,"BOWL 1319 EL 10"" WHT 1.28",RUNDLE SPENCE MFG CO,WHOLESALE,10,10,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379671,10,FC1,L59970017,CTK LWS VANQ 2  EL ADA WH 1.28,LOWE'S COMPANIES INC,RETAIL-LOWES,96,96,6/7/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379994,10,FC1,130010007,BOWL 130 RD WHT,RUNDLE SPENCE MFG CO,WHOLESALE,18,18,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379749,10,FC1,160014307,TANK 160 BISC,MID-STATE SUPPLY,WHOLESALE,8,8,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379902,10,FC1,410010056,URINAL 410UHE .125GPF WHITE,"LARSON, J H ELECTRICAL",WHOLESALE,6,6,6/13/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379902,10,FC1,202110001,"LAV 2018HB-NS 4"" WHT","LARSON, J H ELECTRICAL",WHOLESALE,10,10,6/13/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379844,10,FC1,041170017,CTK PRO-FIT 4 RF ADA 1.28 WHT,ACE HARDWARE CORP,RETAIL,10,10,6/5/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379902,10,FC8,218010001,LAV 218NS PET COVINGTON WHT,"LARSON, J H ELECTRICAL",WHOLESALE,6,6,6/13/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380068,10,FC1,011710010,"BOWL 117 RF 16-1/2"" HT WHT",FAGER R F CO,WHOLESALE,18,18,6/15/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380058,10,FC1,317310040,TANK 3173 RH CTL WHT 1.28,CAROLINA PLUMBING SUPPLY,WHOLESALE,36,36,6/15/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379749,10,FC1,386010000,TANK 386 WHT,MID-STATE SUPPLY,WHOLESALE,45,45,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379902,10,FC1,123010000,TANK 123 LH QUANTUM WHT,"LARSON, J H ELECTRICAL",WHOLESALE,4,4,6/13/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379994,10,FC1,125010000,TANK 125 WHT,RUNDLE SPENCE MFG CO,WHOLESALE,2,2,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379749,10,FC1,237110000,LAV 237 1H WHT MS OVAL 20X17,MID-STATE SUPPLY,WHOLESALE,6,6,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380058,10,FC1,130010007,BOWL 130 RD WHT,CAROLINA PLUMBING SUPPLY,WHOLESALE,18,18,6/15/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379902,10,FC8,268100000,LAV 268 1H WHT,"LARSON, J H ELECTRICAL",WHOLESALE,10,10,6/13/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379844,10,FC1,013710017,CTK PRO-FIT 3 EL ADA WHT,ACE HARDWARE CORP,RETAIL,30,30,6/5/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379749,10,FC1,137214340,BOWL 137 EL ADA BISC,MID-STATE SUPPLY,WHOLESALE,4,4,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379844,10,FC1,041300017,CTK PRO-FIT 1 RD WHT 1.28,ACE HARDWARE CORP,RETAIL,10,10,6/5/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379729,10,FC1,011710010,"BOWL 117 RF 16-1/2"" HT WHT",WSS - RICHMOND RDC 942,WHOLESALE,6,6,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379504,10,FC1,L53880017,CTK LWS SUMMIT RD ADA WH 1.28,LOWE'S COMPANIES INC,RETAIL-LOWES,120,120,6/5/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379844,10,FC1,038410087,CTK SUMMIT 384 ADA WHT 1.28,ACE HARDWARE CORP,RETAIL,10,10,6/5/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379729,10,FC8,411510000,BOWL 4115 ADA WHT BARRETT 1.28,WSS - RICHMOND RDC 942,WHOLESALE,3,3,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379994,10,FC1,013910000,"BOWL 139NS EL ADA 10"" WHT",RUNDLE SPENCE MFG CO,WHOLESALE,1,1,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379902,10,FC1,386010000,TANK 386 WHT,"LARSON, J H ELECTRICAL",WHOLESALE,36,36,6/13/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380068,10,FC1,267410070,"LAV 267 4"" WHT",FAGER R F CO,WHOLESALE,4,4,6/15/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379841,10,FC1,013010017,CTK PRO-FIT 1 RD WHT,ACE HARDWARE CORP,RETAIL,50,50,6/7/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380077,10,FC1,125010000,TANK 125 WHT,EASTWAY SUPPLIES INC,WHOLESALE,2,2,6/15/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379841,10,FC1,011710017,CTK PRO-FIT 4 RF ADA WHT,ACE HARDWARE CORP,RETAIL,20,20,6/7/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379504,10,FC1,L59970017,CTK LWS VANQ 2  EL ADA WH 1.28,LOWE'S COMPANIES INC,RETAIL-LOWES,8,8,6/5/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380068,10,FC1,202110001,"LAV 2018HB-NS 4"" WHT",FAGER R F CO,WHOLESALE,5,5,6/15/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379504,10,FC1,L53850017,"CTK LWS SUMMIT 10""EL ADA WH128",LOWE'S COMPANIES INC,RETAIL-LOWES,32,32,6/5/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379994,10,FC1,137210540,BOWL 137 EL ADA BONE,RUNDLE SPENCE MFG CO,WHOLESALE,1,1,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379729,10,FC1,273010070,PEDESTAL 273 WHT,WSS - RICHMOND RDC 942,WHOLESALE,20,20,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379749,10,FC1,237410000,"LAV 237 4"" WHT MS OVAL 20X17",MID-STATE SUPPLY,WHOLESALE,30,30,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379961,10,FC4,103080000,BOWL 1030 RD WHT,WINNELSON MEMPHIS 249,WHOLESALE,36,36,6/13/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379749,10,FC1,137210040,BOWL 137 EL ADA WHT,MID-STATE SUPPLY,WHOLESALE,36,36,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380000,10,FC1,173000000,TANK 173 WHT,MONTGOMERY PLUMBING SUPPLY,WHOLESALE,36,36,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380000,10,FC1,384010500,BOWL 384 ADA BONE,MONTGOMERY PLUMBING SUPPLY,WHOLESALE,2,2,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379994,10,FC1,123010000,TANK 123 LH QUANTUM WHT,RUNDLE SPENCE MFG CO,WHOLESALE,10,10,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379841,10,FC1,239410000,"LAV 239 4"" WHT MS ROUND 19""",ACE HARDWARE CORP,RETAIL,8,8,6/7/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379671,10,FC1,L53840019,CTK LWS SUMMIT EL ADA WH DF,LOWE'S COMPANIES INC,RETAIL-LOWES,8,8,6/7/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379902,10,FC1,384010000,BOWL 384 ADA WHT,"LARSON, J H ELECTRICAL",WHOLESALE,36,36,6/13/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380137,10,FC1,135010007,BOWL 135 EL WHT,MANSFIELD WARRANTY PARTS,WHOLESALE,8,8,6/16/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379784,10,FC1,380010000,BOWL 380 RD WHT,MID-STATE SUPPLY,WHOLESALE,1,1,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379671,10,FC1,L53850017,"CTK LWS SUMMIT 10""EL ADA WH128",LOWE'S COMPANIES INC,RETAIL-LOWES,24,24,6/7/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379749,10,FC8,268410000,"LAV 268 4"" WHT",MID-STATE SUPPLY,WHOLESALE,3,3,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379729,10,FC1,290410070,"LAV 292 4"" WHT",WSS - RICHMOND RDC 942,WHOLESALE,8,8,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379754,10,FC1,041370017,CTK PRO-FIT 3 EL ADA WHT 1.28,LOWE'S PRO SUPPLY,WHOLESALE,100,100,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380068,10,FC1,161310001,"LAV 1613NS 4"" WHT",FAGER R F CO,WHOLESALE,6,6,6/15/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379729,10,FC1,173000000,TANK 173 WHT,WSS - RICHMOND RDC 942,WHOLESALE,72,72,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379994,10,FC1,272410070,"LAV 272 4"" WHT",RUNDLE SPENCE MFG CO,WHOLESALE,1,1,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379667,10,FC1,L59970017,CTK LWS VANQ 2  EL ADA WH 1.28,LOWE'S COMPANIES INC,RETAIL-LOWES,144,144,6/7/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379961,10,FC1,173000000,TANK 173 WHT,WINNELSON MEMPHIS 249,WHOLESALE,54,54,6/13/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380068,10,FC1,382010000,BOWL 382 EL WHT,FAGER R F CO,WHOLESALE,8,8,6/15/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380000,10,FC8,234010001,LAV 234 BRENTWOOD WHT,MONTGOMERY PLUMBING SUPPLY,WHOLESALE,1,1,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379729,10,FC8,381610000,TANK 3816 CASCADE WHT 1.28,WSS - RICHMOND RDC 942,WHOLESALE,36,36,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380158,10,FC1,153010040,TANK 153 RH QTM 1.0GPF WHT,PLUMBING DISTRIBUTORS INC,WHOLESALE,2,2,6/16/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379844,10,FC1,013010017,CTK PRO-FIT 1 RD WHT,ACE HARDWARE CORP,RETAIL,20,20,6/5/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379749,10,FC1,251414300,"LAV 251 4"" BISC",MID-STATE SUPPLY,WHOLESALE,2,2,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379780,10,FC1,135010007,BOWL 135 EL WHT,PLUMBING DISTRIBUTORS INC,WHOLESALE,144,144,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380000,10,FC1,137210540,BOWL 137 EL ADA BONE,MONTGOMERY PLUMBING SUPPLY,WHOLESALE,6,6,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379994,10,FC1,123010040,TANK 123 RH QUANTUM WHT,RUNDLE SPENCE MFG CO,WHOLESALE,1,1,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379841,10,FC1,041350017,CTK PRO-FIT 2 EL WHT 1.28,ACE HARDWARE CORP,RETAIL,10,10,6/7/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379994,10,FC1,273010070,PEDESTAL 273 WHT,RUNDLE SPENCE MFG CO,WHOLESALE,1,1,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379961,10,FC4,107380000,TANK 1073 1.28 WHT,WINNELSON MEMPHIS 249,WHOLESALE,126,126,6/13/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380097,10,FC1,041300017,CTK PRO-FIT 1 RD WHT 1.28,"MCLINEY LUMBER & SUPPLY, LLC",RETAIL,20,20,6/16/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380068,10,FC1,013910000,"BOWL 139NS EL ADA 10"" WHT",FAGER R F CO,WHOLESALE,4,4,6/15/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379749,10,FC8,106010000,TANK 106 BARRETT WHT,MID-STATE SUPPLY,WHOLESALE,3,3,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380068,10,FC1,290410070,"LAV 292 4"" WHT",FAGER R F CO,WHOLESALE,2,2,6/15/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380000,10,FC1,123010000,TANK 123 LH QUANTUM WHT,MONTGOMERY PLUMBING SUPPLY,WHOLESALE,6,6,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379844,10,FC1,191760000,"LAV 1917C 4"" WHT",ACE HARDWARE CORP,RETAIL,4,4,6/5/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379729,10,FC8,481710000,BOWL 4817 CASCADE EL ADA WHT,WSS - RICHMOND RDC 942,WHOLESALE,36,36,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379588,10,FC1,013510017,CTK PRO-FIT 2 EL WHT,TRUSERV CORP,RETAIL,10,10,6/6/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380000,10,FC1,317310000,TANK 3173 CTL WHT 1.28,MONTGOMERY PLUMBING SUPPLY,WHOLESALE,216,216,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379994,10,FC1,497700000,BOWL 4977 EL ADA DENALI WHT,RUNDLE SPENCE MFG CO,WHOLESALE,1,1,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379749,10,FC1,388010000,"BOWL 388 RF 16 3/4"" HT WHT",MID-STATE SUPPLY,WHOLESALE,2,2,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379749,10,FC1,267414370,"LAV 267 4"" BISC",MID-STATE SUPPLY,WHOLESALE,5,5,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380077,10,FC1,160010037,TANK 180 WHT,EASTWAY SUPPLIES INC,WHOLESALE,240,240,6/15/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380077,10,FC1,273010070,PEDESTAL 273 WHT,EASTWAY SUPPLIES INC,WHOLESALE,12,12,6/15/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379902,10,FC1,251410000,"LAV 251 4"" WHT","LARSON, J H ELECTRICAL",WHOLESALE,14,14,6/13/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379749,10,FC1,013910000,"BOWL 139NS EL ADA 10"" WHT",MID-STATE SUPPLY,WHOLESALE,1,1,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380133,10,FC8,178010000,TANK 178 WHT DUAL FLUSH,FUTURA SALES INC.,WHOLESALE,3,3,6/16/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379667,10,FC1,L53840017,CTK LWS SUMMIT EL ADA WH 1.28,LOWE'S COMPANIES INC,RETAIL-LOWES,24,24,6/7/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380068,10,FC1,388010000,"BOWL 388 RF 16 3/4"" HT WHT",FAGER R F CO,WHOLESALE,36,36,6/15/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379590,10,FC1,237410000,"LAV 237 4"" WHT MS OVAL 20X17",TRUSERV CORP,RETAIL,17,17,6/6/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379671,10,FC1,L59160517,CTK LWS DENALI EL ADA BN 1.28,LOWE'S COMPANIES INC,RETAIL-LOWES,8,8,6/7/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379729,10,FC1,317310000,TANK 3173 CTL WHT 1.28,WSS - RICHMOND RDC 942,WHOLESALE,288,288,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379749,10,FC8,295410000,"LAV 295 4"" AVA DROP IN WHT",MID-STATE SUPPLY,WHOLESALE,5,5,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379754,10,FC1,038410087,CTK SUMMIT 384 ADA WHT 1.28,LOWE'S PRO SUPPLY,WHOLESALE,40,40,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380000,10,FC1,125010000,TANK 125 WHT,MONTGOMERY PLUMBING SUPPLY,WHOLESALE,2,2,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379994,10,FC1,386014300,TANK 386 BISC,RUNDLE SPENCE MFG CO,WHOLESALE,1,1,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379590,10,FC1,239410000,"LAV 239 4"" WHT MS ROUND 19""",TRUSERV CORP,RETAIL,2,2,6/6/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380000,10,FC1,135010007,BOWL 135 EL WHT,MONTGOMERY PLUMBING SUPPLY,WHOLESALE,144,144,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379729,10,FC1,135010007,BOWL 135 EL WHT,WSS - RICHMOND RDC 942,WHOLESALE,144,144,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380068,10,FC1,037610040,TANK 376 SUMMIT PRO RH WH,FAGER R F CO,WHOLESALE,6,6,6/15/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380000,10,FC1,191760000,"LAV 1917C 4"" WHT",MONTGOMERY PLUMBING SUPPLY,WHOLESALE,4,4,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380000,10,FC1,272410070,"LAV 272 4"" WHT",MONTGOMERY PLUMBING SUPPLY,WHOLESALE,12,12,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380077,10,FC1,123010000,TANK 123 LH QUANTUM WHT,EASTWAY SUPPLIES INC,WHOLESALE,2,2,6/15/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379994,10,FC1,191760000,"LAV 1917C 4"" WHT",RUNDLE SPENCE MFG CO,WHOLESALE,36,36,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379844,10,FC1,013510017,CTK PRO-FIT 2 EL WHT,ACE HARDWARE CORP,RETAIL,30,30,6/5/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379902,10,FC1,131910070,"BOWL 131 RD 10"" WHT","LARSON, J H ELECTRICAL",WHOLESALE,3,3,6/13/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379749,10,FC1,011710010,"BOWL 117 RF 16-1/2"" HT WHT",MID-STATE SUPPLY,WHOLESALE,15,15,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379994,10,FC1,217010070,LAV 217 WHT,RUNDLE SPENCE MFG CO,WHOLESALE,3,3,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379671,10,FC1,L53880017,CTK LWS SUMMIT RD ADA WH 1.28,LOWE'S COMPANIES INC,RETAIL-LOWES,30,30,6/7/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380000,10,FC1,137210040,BOWL 137 EL ADA WHT,MONTGOMERY PLUMBING SUPPLY,WHOLESALE,144,144,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379729,10,FC1,160010537,TANK 180 BONE,WSS - RICHMOND RDC 942,WHOLESALE,2,2,6/8/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379902,10,FC1,011710010,"BOWL 117 RF 16-1/2"" HT WHT","LARSON, J H ELECTRICAL",WHOLESALE,18,18,6/13/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380077,10,FC1,130010007,BOWL 130 RD WHT,EASTWAY SUPPLIES INC,WHOLESALE,234,234,6/15/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380097,10,FC1,041350017,CTK PRO-FIT 2 EL WHT 1.28,"MCLINEY LUMBER & SUPPLY, LLC",RETAIL,10,10,6/16/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380068,10,FC1,384014300,BOWL 384 ADA BISC,FAGER R F CO,WHOLESALE,6,6,6/15/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380000,10,FC1,016010040,TANK 160 RH WHT,MONTGOMERY PLUMBING SUPPLY,WHOLESALE,2,2,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380158,10,FC8,148010000,BOWL 148 EL ADA WHT,PLUMBING DISTRIBUTORS INC,WHOLESALE,2,2,6/16/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380058,10,FC1,317310000,TANK 3173 CTL WHT 1.28,CAROLINA PLUMBING SUPPLY,WHOLESALE,396,396,6/15/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379213,10,FC1,L59880017,CTK LWS VANQ EL ADA WH 1.28,SEABOARD INTERNATIONAL FOREST,WHOLESALE,208,208,6/6/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380000,10,FC1,386010500,TANK 386 BONE,MONTGOMERY PLUMBING SUPPLY,WHOLESALE,2,2,6/14/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380097,10,FC1,041370017,CTK PRO-FIT 3 EL ADA WHT 1.28,"MCLINEY LUMBER & SUPPLY, LLC",RETAIL,10,10,6/16/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1379902,10,FC1,013910000,"BOWL 139NS EL ADA 10"" WHT","LARSON, J H ELECTRICAL",WHOLESALE,6,6,6/13/2023,6/5/2023,Week 23,June,1,ON TIME,,,
1380096,10,FC1,125010000,TANK 125 WHT,CONNOR COMPANY,WHOLESALE,3,3,6/15/2023,6/6/2023,Week 23,June,1,ON TIME,,,
1380069,10,FC1,386014300,TANK 386 BISC,LEE SUPPLY CORP,WHOLESALE,1,1,6/15/2023,6/6/2023,Week 23,June,1,ON TIME,,,
1380096,10,FC1,160014307,TANK 160 BISC,CONNOR COMPANY,WHOLESALE,6,6,6/15/2023,6/6/2023,Week 23,June,1,ON TIME,,,
